object_id,leak_id,parser,file_name,filepath,date_parsed,file_size,file_line_count,parsed_identities,already_read_lines,status,file_type,detected_fields,leak_source
649c0ce468eea91ac178b129,143906d9436ce0f53c68725985d58ac17db078f767b5f409bec6a8325ab531bc,xing2-2.0.1,www.electorg.ru {112.869} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/www.electorg.ru {112.869} [HASH].txt,1687948765,5630770,112868,110949,110878,finished,unknown,"['hash-md5', 'cc', 'email', 'password', 'username']",Collection#1
649c15fdc0b597f7f6ffa4fa,15d632924c34f461e44c8efab286bc1d5ca8aa29779b8f2d7237ef4e7b8cc365,xing5-2.0.1,Расшифровка MangaTraders.com [878k].txt,collection1/Collection  #1_OLD CLOUD_OLD DUMPS DEHASHED/Расшифровка MangaTraders.com [878k].txt,1688022807,28575998,878532,768362,878532,finished,unknown,"['email', 'cc', 'unknown', 'username', 'password']",Collection#1
649c0f3d68eea91ac10aa14d,161c2a5133001e37d68a963267cd9c64c72f48792a82b90e8632643f0a181272,xing2-2.0.1,Расшифровка PSX-Scene.com [267k].txt,collection1/Collection  #1_Games combos_Dumps/Расшифровка PSX-Scene.com [267k].txt,1687949644,8775944,267885,267877,267885,finished,unknown,"['email', 'password', 'unknown', 'username', 'cc']",Collection#1
649c49cb68eea91ac1fe4d46,1634fc7511cb4cb456c8f060885fc7de8a03bb521cd366558b4938cf28ab9ae6,xing2-2.0.1,Расшифровка FL.ru [115k].txt,collection1/Collection  #1_OLD CLOUD_OLD DUMPS DEHASHED/Расшифровка FL.ru [115k].txt,1687964320,3450176,115383,115383,115383,finished,unknown,"['email', 'password']",Collection#1
649c0c89a3e1176796c335de,16425c43c00d3907e903d180c19459026bbb80fe4c094584127fa53bcf9c3c68,xing1-2.0.1,iceneo.pl {135.700} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/iceneo.pl {135.700} [HASH].txt,1687948660,7178520,135699,135699,135699,finished,unknown,"['password', 'hash-md5', 'email']",Collection#1
649c42988daf2c5b45ca8663,1677ec84eb06340c4763a0407d6b9c69bd08f1165ac01494a0bfa614281c79ec,xing4-2.0.1,11.txt,collection1/Collection  #1_EU combos_1/11.txt,1687968522,123070348,3822333,3809465,3822333,finished,unknown,"['password', 'cc', 'unknown', 'username', 'email']",Collection#1
649c0f0f68eea91ac1ff9809,171d96d7379bdfdbb78bd5c3ac2fbb624038f5840203ef8c104f2f5a698fe968,xing2-2.0.1,Расшифровка Solomid.net [281k].txt,collection1/Collection  #1_Games combos_Dumps/Расшифровка Solomid.net [281k].txt,1687949567,8963949,271319,271309,271319,finished,unknown,"['email', 'username', 'password']",Collection#1
649c0b6b91d097f76a303dc5,1b3328da0da0c7b9af927d505b31994771cb26a4341dd5e122b8983d699e3a63,xing4-2.0.1,www.lifepositive.com {153.919} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/www.lifepositive.com {153.919} [HASH].txt,1687948336,12413514,153918,153765,153918,finished,unknown,"['unknown', 'password', 'email', 'username', 'hash-sha23']",Collection#1
649c49798daf2c5b450b3962,1bbf42b8174d7332f386c2eaaa5e8dc5520ddba89f6c3e472544d225d858c9f8,xing4-2.0.1,Расшифровка Zybez.net [108k].txt,collection1/Collection  #1_Games combos_Dumps/Расшифровка Zybez.net [108k].txt,1687964164,3463964,108551,108547,108551,finished,unknown,"['email', 'password']",Collection#1
649c0efe68eea91ac1f9db0b,1c14c2ffb6fc392a16084443b0c6f0ddf0bea27e58f72d8745796e920946049b,xing2-2.0.1,www.raddaily.com.txt,collection1/Collection  #1_OLD CLOUD_Dump cleaned - deleted duplicated and trash/www.raddaily.com.txt,1687949364,9931047,157421,157406,157421,finished,unknown,"['username', 'password', 'hash-md5', 'email']",Collection#1
649c127f68eea91ac1df6776,1c3889e21d399173d4c6c682236589abdc930fee89b9f87f5899547456c0012f,xing2-2.0.1,1 (119).txt,collection1/Collection  #1_NEW combo semi private_Private combos/1 (119).txt,1687961520,325004700,7910478,7882855,7910478,finished,unknown,"['cc', 'password', 'hash-bcrypt', 'ip', 'email', 'hash-phc', 'username']",Collection#1
649c3fbb68eea91ac17e132a,1cd1b68b1b4619eeff878769f99f9e104b49294db90cd967dd31238a70ac21dd,xing2-2.0.1,1 (10).txt,collection1/Collection  #1_NEW combo semi private_Private combos/1 (10).txt,1687964942,81565770,2402999,2402929,2402999,finished,unknown,"['password', 'username', 'email']",Collection#1
649c127d68eea91ac1df4065,1f86133e2c894f5f3ba762129ea68d1089f4afb3066729dae4ae04ed8789da05,xing2-2.0.1,1 (21).txt,collection1/Collection  #1_NEW combo semi private_Private combos/1 (21).txt,1687962874,325221082,9852214,9849614,9852214,finished,unknown,"['username', 'cc', 'password', 'email']",Collection#1
649c0dbd68eea91ac1a4752f,2175bbd2a235bc4758c2ba3e42920f279dccaf2ca574721004b5cd868dcfc88f,xing2-2.0.1,topfiles.ru {.157.592} [HASH] [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/topfiles.ru {.157.592} [HASH] [NOHASH].txt,1687949000,4578199,157592,157573,157592,finished,unknown,"['email', 'username', 'unknown', 'password']",Collection#1
649c07a0c0b597f7f674a078,22af71977bac65b97ef48986cf300cf8e970989a5c3fd82b32bd9ab0ba82d094,xing5-2.0.1,affluent-trade.com {.151.459} [HASH] [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/affluent-trade.com {.151.459} [HASH] [NOHASH].txt,1687947444,9558506,151459,113509,151459,finished,unknown,"['email', 'username', 'hash-md5', 'hash-mcf', 'hash-sha1', 'password']",Collection#1
649c0f36c0b597f7f67ba2c9,259b8592ee688ea67f7201944031ee04ef5f164d0eeeea969f30c7e67f5c1739,xing5-2.0.1,www.japanese-edu.org.hk {112.970} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Dumps/www.japanese-edu.org.hk {112.970} [NOHASH].txt,1687949457,3601551,112969,112939,112969,finished,unknown,"['username', 'cc', 'email', 'password']",Collection#1
649c07f1f51cc3e6f4c1e7e8,262deae7aba6beead9444f917f69754bf8a98c68ab890c66d66e625c34e43542,xeno7-2.0.1,6.txt,collection1/Collection  #1_NEW combo semi private_EU combo/6.txt,1688052049,1045065666,31671783,10430117,31671783,finished,unknown,"['unknown', 'email', 'cc', 'password', 'username']",Collection#1
649c07a0c0b597f7f674a07c,26a40f0267f8c84da4cccb89da68e1a344ef8790c0f67e881d0fa2c1bd197633,xing5-2.0.1,ekt-city.ru {151.618} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/ekt-city.ru {151.618} [HASH].txt,1687947487,9051633,151618,151421,151618,finished,unknown,"['hash-sha1', 'password', 'hash-mysql', 'cc', 'username', 'email']",Collection#1
