object_id,leak_id,parser,file_name,filepath,date_parsed,file_size,file_line_count,parsed_identities,already_read_lines,status,file_type,detected_fields,leak_source
649c529268eea91ac1d1ba0b,9a97cb7889d7136106f488050d31bd8685358c5e8d31863c970a12c77d5a57aa,xing2-2.0.1,287.txt,collection1/Collection  #1_Games combos_Sharpening/287.txt,1687966487,3353775,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c757a68eea91ac180b1e6,9b1e8fb26a2356d4f25c48f7b9fc8b1c73cff529ca84045f5e1ec9e8c21486ce,xing2-2.0.1,202.txt,collection1/Collection  #1_OLD CLOUD_USA combos/202.txt,1687975399,3204662,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c819168eea91ac1af6f7f,a11de3481c9ec6904dc91493d6aae4ca88c306da06b6b1b96c7ad23172b4ba60,xing2-2.0.1,2.txt,collection1/Collection  #1_OLD CLOUD_USA combos/2.txt,1687978550,3107498,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c485a8daf2c5b45af7c44,a3712f6e1fbef7de8c54ad8083510d8f9e133198d0506be81b0ec095ba9d0ecd,xing4-2.0.1,187.txt,collection1/Collection  #1_OLD CLOUD_Japan combos/187.txt,1687963867,3487638,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c7e8168eea91ac19a0f5a,a4f119e17942911b4323497f55c1faf545438afe9ad8eb6b37672538083e4bc9,xing2-2.0.1,63.txt,collection1/Collection  #1_OLD CLOUD_USA combos/63.txt,1687977745,3134388,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c5f0468eea91ac1e56d01,a5770e7872e5dd6d1520c4bcbe424b624a3ea8fa8b6ca5d01b3c8a620457a5a1,xing2-2.0.1,140.txt,collection1/Collection  #1_OLD CLOUD_USA combos/140.txt,1687969686,3294150,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c11e0c0b597f7f630c258,a620495ba892cb36fe3b2e28ee0eb557bbc03e2432bc00c64a93645ddf4060f3,xing5-2.0.1,1461.txt,collection1/Collection  #1_EU combos/1461.txt,1687950038,3518366,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c7b6468eea91ac17cf061,a76fa6131c6e06c486083d66b94825693d3a10e1e635767a14436ca9dd8418ca,xing2-2.0.1,1351.txt,collection1/Collection  #1_EU combos/1351.txt,1687976904,3170466,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c7ecf68eea91ac1b4c333,a81311b05e74e78ed975ccc68c17c116dbd59496b330df478ec9889407ad4008,xing2-2.0.1,1025.txt,collection1/Collection  #1_Games combos_Sharpening/1025.txt,1687977806,3131660,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c6e9968eea91ac12d7f84,a85a9db7ae6bcaf6da57de8de8c042407603b0d8482560b44785d4e3b5f6c755,xing2-2.0.1,1375.txt,collection1/Collection  #1_EU combos/1375.txt,1687973680,3237299,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c75ce68eea91ac1a40cfc,a8909c1ca06da3b29b3fcc34801c1b1dab1a9a7f70abb9c7ecdf4247ffc86f3e,xing2-2.0.1,21.txt,collection1/Collection  #1_MAIL ACCESS combos/21.txt,1687975491,3202148,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c80d968eea91ac1685479,a9a07bfae5de90786e2982fabd3ac518d7a308e18fb1901188beed2b94e1eb53,xing2-2.0.1,1293.txt,collection1/Collection  #1_Games combos_Sharpening/1293.txt,1687978324,3120491,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c7c8268eea91ac1e95cf3,aaf84ca7a225d0a8417e01d430a0cc187d133f4ca078e776429c136b09e5c285,xing2-2.0.1,1653.txt,collection1/Collection  #1_Games combos_Sharpening/1653.txt,1687977213,3159689,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c70b568eea91ac1d7ee09,ab0373447022df3385e9cb6b679b5cd0d83a61df536c45b9a4c89f378bab3630,xing2-2.0.1,143.txt,collection1/Collection  #1_BTC combos/143.txt,1687974221,3226805,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c59248daf2c5b45fbb73f,ab3694e18bac7c082142d47574eb37e35100fd92ffb4fd57e085f2a3b027eacc,xing4-2.0.1,225.txt,collection1/Collection  #1_MAIL ACCESS combos/225.txt,1687968161,3321905,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c613c68eea91ac195d2bf,ab7ea75e59851a959e2a6028b6f9c609f4d69e28b83a154b794f2ee20253f5d3,xing2-2.0.1,402.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/402.txt,1687970244,3287061,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
